sample_id,R_score,I_score,A_score,S_score,E_score,C_score,R_norm,I_norm,A_norm,S_norm,E_norm,C_norm,r_CNTT,r_ATTT,r_MKT,r_TMDT,r_TTDPT,r_KETOAN,r_best,r_second,confidence,fit_quality,assigned_major,age,gender,education
10715,17.0,26.0,14.0,13.0,13.0,18.0,0.53125,0.8125,0.4375,0.40625,0.40625,0.5625,0.8943164,0.74635893,-0.23835358,-0.2883603,-0.19674568,0.27172452,0.8943164,0.74635893,0.14795741,Best Fit,CNTT,16,1,2
29748,8.0,14.0,24.0,8.0,10.0,3.0,0.25,0.4375,0.75,0.25,0.3125,0.09375,-0.25968596,-0.5726724,-0.25145456,-0.58073926,0.79404944,-0.59660393,0.79404944,-0.25145456,1.045504,Best Fit,TTDPT,14,2,1
1598,13.0,20.0,26.0,8.0,21.0,28.0,0.40625,0.625,0.8125,0.25,0.65625,0.875,0.39292467,0.33152995,0.4056454,0.43833855,0.473997,0.53250456,0.53250456,0.473997,0.05850757,Good Fit,KETOAN,26,2,3
28348,18.0,21.0,8.0,27.0,16.0,22.0,0.5625,0.65625,0.25,0.84375,0.5,0.6875,0.25133035,0.4375548,0.0069314875,0.092051655,-0.8668032,0.3733233,0.4375548,0.3733233,0.064231515,Good Fit,ATTT,42,1,4
17250,20.0,26.0,13.0,23.0,21.0,32.0,0.625,0.8125,0.40625,0.71875,0.65625,1.0,0.6870579,0.87825,0.30035368,0.4886761,-0.7022316,0.8635595,0.87825,0.8635595,0.014690498,Best Fit,ATTT,46,1,3
27421,19.0,23.0,1.0,5.0,11.0,21.0,0.59375,0.71875,0.03125,0.15625,0.34375,0.65625,0.8576856,0.9281111,-0.0033393323,0.21054682,-0.48687708,0.539089,0.9281111,0.8576856,0.07042549,Best Fit,ATTT,15,1,1
3409,12.0,4.0,1.0,22.0,25.0,27.0,0.375,0.125,0.03125,0.6875,0.78125,0.84375,-0.14590542,0.23053668,0.6315797,0.8209553,-0.65598905,0.6178713,0.8209553,0.6315797,0.1893756,Best Fit,TMDT,26,2,2
18220,6.0,13.0,9.0,11.0,7.0,14.0,0.1875,0.40625,0.28125,0.34375,0.21875,0.4375,0.65839624,0.61732256,0.08512056,0.06624554,-0.2360057,0.6558358,0.65839624,0.6558358,0.0025604763,Great Fit,CNTT,22,2,3
230,13.0,16.0,11.0,13.0,18.0,23.0,0.40625,0.5,0.34375,0.40625,0.5625,0.71875,0.5362924,0.7803265,0.6603454,0.8358693,-0.47896075,0.98132706,0.98132706,0.8358693,0.14545779,Best Fit,KETOAN,39,2,0
22440,0.0,8.0,5.0,13.0,20.0,21.0,0.0,0.25,0.15625,0.40625,0.625,0.65625,0.012851108,0.30463815,0.88791084,0.8417509,-0.4814414,0.8158961,0.88791084,0.8417509,0.046159923,Best Fit,MKT,30,2,4
12142,12.0,20.0,16.0,25.0,29.0,32.0,0.375,0.625,0.5,0.78125,0.90625,1.0,0.07137901,0.35621682,0.8310532,0.80327487,-0.5251527,0.83939075,0.83939075,0.8310532,0.008337561,Best Fit,KETOAN,18,2,2
14621,16.0,32.0,5.0,23.0,22.0,26.0,0.5,1.0,0.15625,0.71875,0.6875,0.8125,0.58555335,0.7501198,0.3171403,0.2425392,-0.86125,0.63404125,0.7501198,0.63404125,0.116078556,Best Fit,ATTT,21,1,3
14400,3.0,7.0,11.0,8.0,15.0,11.0,0.09375,0.21875,0.34375,0.25,0.46875,0.34375,-0.3070436,-0.15379006,0.8870606,0.6572012,0.067161255,0.43833798,0.8870606,0.6572012,0.2298594,Best Fit,MKT,27,2,3
16103,25.0,18.0,9.0,7.0,10.0,27.0,0.78125,0.5625,0.28125,0.21875,0.3125,0.84375,0.76614547,0.80157423,-0.19993024,0.2552359,-0.14482012,0.4620289,0.80157423,0.76614547,0.035428774,Best Fit,ATTT,34,2,4
21141,14.0,4.0,9.0,16.0,24.0,25.0,0.4375,0.125,0.28125,0.5,0.75,0.78125,-0.2143512,0.13646038,0.6764509,0.92492723,-0.36259714,0.5855873,0.92492723,0.6764509,0.24847631,Best Fit,TMDT,24,2,3
12864,17.0,21.0,29.0,12.0,12.0,3.0,0.53125,0.65625,0.90625,0.375,0.375,0.09375,-0.19083728,-0.5299102,-0.49558955,-0.77198166,0.7140069,-0.76334566,0.7140069,-0.19083728,0.90484416,Great Fit,TTDPT,28,1,2
4667,3.0,26.0,20.0,13.0,25.0,19.0,0.09375,0.8125,0.625,0.40625,0.78125,0.59375,0.19500735,0.18924361,0.6657069,0.25544786,-0.023670116,0.45316938,0.6657069,0.45316938,0.21253751,Great Fit,MKT,18,1,2
13685,3.0,10.0,5.0,13.0,7.0,14.0,0.09375,0.3125,0.15625,0.40625,0.21875,0.4375,0.32739443,0.46178347,0.3216324,0.31370902,-0.5472438,0.70011485,0.70011485,0.46178347,0.23833139,Great Fit,KETOAN,25,2,3
25091,16.0,16.0,20.0,13.0,17.0,10.0,0.5,0.5,0.625,0.40625,0.53125,0.3125,-0.41809538,-0.6364361,-0.16511193,-0.47051197,0.64641804,-0.72024614,0.64641804,-0.16511193,0.81153,Great Fit,TTDPT,30,2,3
13782,10.0,13.0,7.0,17.0,17.0,19.0,0.3125,0.40625,0.21875,0.53125,0.53125,0.59375,0.12764205,0.4570795,0.6639905,0.7100784,-0.8044913,0.7771716,0.7771716,0.7100784,0.06709319,Best Fit,KETOAN,13,2,1
373,0.0,15.0,13.0,28.0,12.0,30.0,0.0,0.46875,0.40625,0.875,0.375,0.9375,0.1416633,0.2466119,0.3297615,0.32093677,-0.31399027,0.6174179,0.6174179,0.3297615,0.28765637,Great Fit,KETOAN,38,2,4
5385,11.0,15.0,0.0,13.0,15.0,27.0,0.34375,0.46875,0.0,0.40625,0.46875,0.84375,0.5608187,0.8246518,0.45599177,0.6838923,-0.71579516,0.9017912,0.9017912,0.8246518,0.07713945,Best Fit,KETOAN,19,2,3
6056,9.0,0.0,9.0,9.0,10.0,12.0,0.28125,0.0,0.28125,0.28125,0.3125,0.375,-0.4566939,-0.25116718,0.2844073,0.6221513,0.13435908,0.1806836,0.6221513,0.2844073,0.33774403,Great Fit,TMDT,23,1,4
22136,20.0,18.0,10.0,22.0,20.0,19.0,0.625,0.5625,0.3125,0.6875,0.625,0.59375,0.032835793,0.33350945,0.20199358,0.31600124,-0.94624007,0.29286146,0.33350945,0.31600124,0.017508186,Good Fit,ATTT,17,2,2
2481,12.0,10.0,11.0,12.0,12.0,14.0,0.375,0.3125,0.34375,0.375,0.375,0.4375,0.025932597,0.28957313,0.33305547,0.7674275,-0.23209834,0.60112596,0.7674275,0.60112596,0.16630153,Best Fit,TMDT,16,2,1
10534,9.0,25.0,12.0,9.0,7.0,13.0,0.28125,0.78125,0.375,0.28125,0.21875,0.40625,0.7826467,0.5683471,-0.21316567,-0.40419462,-0.04084414,0.20477943,0.7826467,0.5683471,0.21429962,Best Fit,CNTT,18,2,2
13447,14.0,6.0,1.0,17.0,13.0,21.0,0.4375,0.1875,0.03125,0.53125,0.40625,0.65625,0.09198803,0.41302946,0.27500394,0.62484366,-0.69165295,0.5694484,0.62484366,0.5694484,0.055395238,Great Fit,TMDT,20,1,2
18033,1.0,0.0,5.0,23.0,25.0,22.0,0.03125,0.0,0.15625,0.71875,0.78125,0.6875,-0.382376,-0.059120543,0.7442498,0.74473697,-0.46092072,0.5168419,0.74473697,0.7442498,0.00048715662,Best Fit,TMDT,17,2,2
1999,15.0,20.0,12.0,10.0,10.0,17.0,0.46875,0.625,0.375,0.3125,0.3125,0.53125,0.9771096,0.84182215,-0.2758609,-0.15281181,-0.09776206,0.38522208,0.9771096,0.84182215,0.13528748,Best Fit,CNTT,17,1,2
9291,7.0,0.0,4.0,3.0,2.0,15.0,0.21875,0.0,0.125,0.09375,0.0625,0.46875,0.357474,0.46817964,0.034567792,0.54983395,0.044309255,0.57618207,0.57618207,0.54983395,0.026348127,Good Fit,KETOAN,37,1,2
10092,15.0,18.0,13.0,13.0,17.0,19.0,0.46875,0.5625,0.40625,0.40625,0.53125,0.59375,0.7546981,0.9044053,0.50643444,0.59571135,-0.44980207,0.85270065,0.9044053,0.85270065,0.05170465,Best Fit,ATTT,45,2,4
21870,3.0,2.0,12.0,11.0,20.0,12.0,0.09375,0.0625,0.375,0.34375,0.625,0.375,-0.59177667,-0.36611468,0.8170387,0.69240475,0.008707465,0.27516022,0.8170387,0.69240475,0.124633946,Best Fit,MKT,19,2,2
26699,12.0,7.0,17.0,4.0,19.0,14.0,0.375,0.21875,0.53125,0.125,0.59375,0.4375,-0.22225337,-0.16071029,0.49859464,0.55320114,0.48728785,0.13143934,0.55320114,0.49859464,0.05460649,Good Fit,TMDT,17,2,2
4056,2.0,30.0,2.0,14.0,0.0,9.0,0.0625,0.9375,0.0625,0.4375,0.0,0.28125,0.6239782,0.5058706,-0.19041452,-0.4128776,-0.40298393,0.20433329,0.6239782,0.5058706,0.118107654,Great Fit,CNTT,28,2,3
5375,3.0,22.0,26.0,6.0,1.0,9.0,0.09375,0.6875,0.8125,0.1875,0.03125,0.28125,0.31338796,-0.038838275,-0.33471292,-0.5615353,0.64506483,-0.17386867,0.64506483,0.31338796,0.3316769,Great Fit,TTDPT,30,2,4
27654,17.0,18.0,30.0,19.0,9.0,14.0,0.53125,0.5625,0.9375,0.59375,0.28125,0.4375,-0.1387163,-0.4907806,-0.6464521,-0.7211888,0.81522584,-0.588559,0.81522584,-0.1387163,0.9539421,Best Fit,TTDPT,29,1,4
15968,3.0,15.0,5.0,23.0,19.0,20.0,0.09375,0.46875,0.15625,0.71875,0.59375,0.625,0.010408255,0.2636086,0.63289326,0.48720303,-0.7275387,0.6337092,0.6337092,0.63289326,0.0008159116,Great Fit,KETOAN,22,2,3
10412,17.0,0.0,0.0,19.0,23.0,23.0,0.53125,0.0,0.0,0.59375,0.71875,0.71875,-0.22976334,0.14251237,0.48057696,0.7626342,-0.5863846,0.43895605,0.7626342,0.48057696,0.28205726,Best Fit,TMDT,19,1,2
17158,15.0,11.0,7.0,8.0,18.0,20.0,0.46875,0.34375,0.21875,0.25,0.5625,0.625,0.33703557,0.62381446,0.5694589,0.86509705,-0.41673404,0.72514117,0.86509705,0.72514117,0.13995592,Best Fit,TMDT,15,2,1
10793,12.0,20.0,22.0,24.0,26.0,32.0,0.375,0.625,0.6875,0.75,0.8125,1.0,0.07778957,0.2554421,0.73210955,0.7043007,-0.18421489,0.7906535,0.7906535,0.73210955,0.05854396,Best Fit,KETOAN,26,1,3
3812,4.0,13.0,26.0,1.0,8.0,1.0,0.125,0.40625,0.8125,0.03125,0.25,0.03125,-0.12527142,-0.4294937,-0.15407763,-0.44466555,0.8313009,-0.438372,0.8313009,-0.12527142,0.95657235,Best Fit,TTDPT,17,2,2
29425,9.0,16.0,15.0,15.0,20.0,26.0,0.28125,0.5,0.46875,0.46875,0.625,0.8125,0.30580965,0.49115956,0.75988543,0.7914236,-0.2235098,0.92114806,0.92114806,0.7914236,0.12972444,Best Fit,KETOAN,20,2,2
10089,8.0,14.0,11.0,7.0,12.0,16.0,0.25,0.4375,0.34375,0.21875,0.375,0.5,0.7062671,0.7252581,0.4987602,0.5025394,-0.013430348,0.8166318,0.8166318,0.7252581,0.09137368,Best Fit,KETOAN,13,1,1
16003,6.0,3.0,6.0,10.0,12.0,11.0,0.1875,0.09375,0.1875,0.3125,0.375,0.34375,-0.42918447,-0.089844935,0.7154415,0.82657117,-0.35667387,0.4697528,0.82657117,0.7154415,0.11112966,Best Fit,TMDT,14,1,2
9567,8.0,23.0,5.0,25.0,28.0,27.0,0.25,0.71875,0.15625,0.78125,0.875,0.84375,0.17637017,0.46216598,0.7255606,0.59926844,-0.8215076,0.74297816,0.74297816,0.7255606,0.017417496,Best Fit,KETOAN,19,2,2
18846,3.0,9.0,9.0,14.0,15.0,11.0,0.09375,0.28125,0.28125,0.4375,0.46875,0.34375,-0.37006363,-0.1609998,0.7802759,0.47461772,-0.37909678,0.3975939,0.7802759,0.47461772,0.30565813,Best Fit,MKT,24,1,2
16530,13.0,16.0,13.0,14.0,16.0,15.0,0.40625,0.5,0.40625,0.4375,0.5,0.46875,0.37047547,0.5472658,0.73656726,0.4700558,-0.61942244,0.6676763,0.73656726,0.6676763,0.06889092,Best Fit,MKT,22,1,3
6414,20.0,30.0,9.0,20.0,23.0,24.0,0.625,0.9375,0.28125,0.625,0.71875,0.75,0.6305378,0.7888868,0.28963703,0.24118377,-0.8264553,0.5776801,0.7888868,0.6305378,0.15834899,Best Fit,ATTT,19,1,2
2005,1.0,7.0,27.0,14.0,9.0,4.0,0.03125,0.21875,0.84375,0.4375,0.28125,0.125,-0.5230928,-0.7352897,-0.071329966,-0.36316088,0.7040986,-0.44619387,0.7040986,-0.071329966,0.7754286,Great Fit,TTDPT,14,2,0
18426,14.0,18.0,9.0,11.0,11.0,11.0,0.4375,0.5625,0.28125,0.34375,0.34375,0.34375,0.66199577,0.5825838,-0.28139257,-0.37156063,-0.42701545,0.033484384,0.66199577,0.5825838,0.079412,Great Fit,CNTT,18,2,2
6744,2.0,4.0,13.0,10.0,21.0,11.0,0.0625,0.125,0.40625,0.3125,0.65625,0.34375,-0.5531057,-0.36405653,0.8470265,0.63238114,0.051598188,0.25253624,0.8470265,0.63238114,0.21464539,Best Fit,MKT,15,2,1
12666,1.0,2.0,5.0,21.0,24.0,22.0,0.03125,0.0625,0.15625,0.65625,0.75,0.6875,-0.31671265,0.0077041783,0.77952915,0.7739437,-0.47882232,0.57946026,0.77952915,0.7739437,0.0055854465,Best Fit,MKT,19,2,2
17088,10.0,4.0,20.0,16.0,22.0,26.0,0.3125,0.125,0.625,0.5,0.6875,0.8125,-0.3188059,-0.13236958,0.5997368,0.7565097,0.17306253,0.4581364,0.7565097,0.5997368,0.15677293,Best Fit,TMDT,36,2,4
17440,13.0,20.0,20.0,28.0,28.0,26.0,0.40625,0.625,0.625,0.875,0.875,0.8125,-0.27630773,-0.03832534,0.76822025,0.5710268,-0.42850548,0.5303424,0.76822025,0.5710268,0.19719344,Best Fit,MKT,15,2,2
17184,10.0,10.0,5.0,11.0,12.0,11.0,0.3125,0.3125,0.15625,0.34375,0.375,0.34375,0.12278705,0.46569934,0.491018,0.5565673,-0.9566498,0.5271826,0.5565673,0.5271826,0.029384729,Good Fit,TMDT,17,2,2
26620,15.0,14.0,11.0,16.0,13.0,14.0,0.46875,0.4375,0.34375,0.5,0.40625,0.4375,0.11114317,0.27906558,-0.23498833,-0.05997863,-0.7913997,0.074002646,0.27906558,0.11114317,0.16792239,Good Fit,ATTT,35,1,2
12991,14.0,14.0,13.0,18.0,19.0,30.0,0.4375,0.4375,0.40625,0.5625,0.59375,0.9375,0.31402838,0.5632734,0.5349561,0.8189745,-0.37121978,0.89754266,0.89754266,0.8189745,0.07856814,Best Fit,KETOAN,21,1,3
11810,21.0,19.0,9.0,20.0,12.0,16.0,0.65625,0.59375,0.28125,0.625,0.375,0.5,0.34999365,0.4065057,-0.47197694,-0.28044617,-0.6520732,-0.023229502,0.4065057,0.34999365,0.05651206,Good Fit,ATTT,44,1,3
20189,18.0,21.0,7.0,14.0,2.0,13.0,0.5625,0.65625,0.21875,0.4375,0.0625,0.40625,0.66800904,0.52813935,-0.6858377,-0.537767,-0.27966076,-0.041775946,0.66800904,0.52813935,0.1398697,Great Fit,CNTT,20,1,2
24822,21.0,19.0,25.0,18.0,21.0,14.0,0.65625,0.59375,0.78125,0.5625,0.65625,0.4375,-0.5476702,-0.75881404,-0.24847572,-0.4867742,0.69929093,-0.8100739,0.69929093,-0.24847572,0.94776666,Great Fit,TTDPT,26,1,4
24473,2.0,22.0,3.0,12.0,10.0,10.0,0.0625,0.6875,0.09375,0.375,0.3125,0.3125,0.5037335,0.5172477,0.2485412,-0.07262713,-0.5908576,0.41648695,0.5172477,0.5037335,0.013514195,Good Fit,ATTT,18,2,2
17859,8.0,14.0,7.0,19.0,23.0,25.0,0.25,0.4375,0.21875,0.59375,0.71875,0.78125,0.0948852,0.4205494,0.80542815,0.81473345,-0.6770986,0.83284026,0.83284026,0.81473345,0.018106842,Best Fit,KETOAN,13,1,1
20840,0.0,19.0,9.0,5.0,8.0,11.0,0.0,0.59375,0.28125,0.15625,0.25,0.34375,0.6225775,0.5077903,0.27246752,-0.033824753,-0.06513965,0.47068363,0.6225775,0.5077903,0.11478717,Great Fit,CNTT,18,2,2
20449,5.0,2.0,4.0,11.0,10.0,10.0,0.15625,0.0625,0.125,0.34375,0.3125,0.3125,-0.4155944,-0.082521826,0.5678703,0.6872042,-0.4886742,0.41960976,0.6872042,0.5678703,0.11933388,Great Fit,TMDT,33,2,2
3167,14.0,16.0,8.0,17.0,13.0,21.0,0.4375,0.5,0.25,0.53125,0.40625,0.65625,0.56023043,0.7664021,0.17719749,0.42053193,-0.74375594,0.75186336,0.7664021,0.75186336,0.0145387715,Best Fit,ATTT,32,2,3
21806,0.0,11.0,21.0,5.0,0.0,0.0,0.0,0.34375,0.65625,0.15625,0.0,0.0,-0.07718122,-0.42562482,-0.35280496,-0.64430404,0.7566261,-0.45795846,0.7566261,-0.07718122,0.83380735,Best Fit,TTDPT,32,1,3
26993,20.0,31.0,14.0,11.0,19.0,31.0,0.625,0.96875,0.4375,0.34375,0.59375,0.96875,0.941047,0.9599509,0.1778963,0.30348378,-0.28055274,0.72413677,0.9599509,0.941047,0.018903907,Best Fit,ATTT,25,2,2
939,4.0,23.0,9.0,16.0,16.0,16.0,0.125,0.71875,0.28125,0.5,0.5,0.5,0.4031535,0.46251544,0.47641987,0.13716339,-0.5394521,0.56118494,0.56118494,0.47641987,0.084765084,Good Fit,KETOAN,45,2,3
27471,5.0,15.0,10.0,17.0,21.0,16.0,0.15625,0.46875,0.3125,0.53125,0.65625,0.5,-0.11549035,0.122508995,0.8616356,0.561522,-0.5526559,0.57802236,0.8616356,0.57802236,0.2836133,Best Fit,MKT,23,2,3
21746,5.0,24.0,6.0,7.0,8.0,15.0,0.15625,0.75,0.1875,0.21875,0.25,0.46875,0.8404825,0.7753278,0.12278869,-0.032706864,-0.3360778,0.5502802,0.8404825,0.7753278,0.065154634,Best Fit,CNTT,17,1,2
27703,5.0,0.0,10.0,14.0,12.0,19.0,0.15625,0.0,0.3125,0.4375,0.375,0.59375,-0.2680181,-0.047058187,0.477728,0.6917698,-0.06971738,0.50488824,0.6917698,0.50488824,0.18688154,Great Fit,TMDT,22,2,3
11321,0.0,2.0,0.0,4.0,8.0,10.0,0.0,0.0625,0.0,0.125,0.25,0.3125,0.13095237,0.44837582,0.8344378,0.9209237,-0.518495,0.8860471,0.9209237,0.8860471,0.03487659,Best Fit,TMDT,15,2,1
29154,14.0,1.0,25.0,9.0,14.0,9.0,0.4375,0.03125,0.78125,0.28125,0.4375,0.28125,-0.6279508,-0.727303,-0.07952655,-0.021952521,0.81941867,-0.48043528,0.81941867,-0.021952521,0.8413712,Best Fit,TTDPT,20,2,3
11558,0.0,0.0,3.0,2.0,3.0,9.0,0.0,0.0,0.09375,0.0625,0.09375,0.28125,0.20768858,0.35896412,0.49557227,0.7493006,0.025021072,0.78166085,0.78166085,0.7493006,0.032360293,Best Fit,KETOAN,16,2,2
5551,0.0,2.0,2.0,5.0,14.0,12.0,0.0,0.0625,0.0625,0.15625,0.4375,0.375,-0.089705564,0.22975667,0.94575393,0.9422425,-0.39570457,0.7486442,0.94575393,0.9422425,0.0035114065,Best Fit,MKT,20,2,2
5017,2.0,0.0,4.0,4.0,12.0,4.0,0.0625,0.0,0.125,0.125,0.375,0.125,-0.61231536,-0.34354863,0.83038485,0.69527364,-0.1303242,0.17869237,0.83038485,0.69527364,0.1351112,Best Fit,MKT,17,2,2
26508,2.0,9.0,2.0,7.0,11.0,6.0,0.0625,0.28125,0.0625,0.21875,0.34375,0.1875,0.053230982,0.27677533,0.7649971,0.42576882,-0.71004426,0.49483177,0.7649971,0.49483177,0.27016532,Best Fit,MKT,20,2,2
4663,3.0,24.0,10.0,1.0,2.0,6.0,0.09375,0.75,0.3125,0.03125,0.0625,0.1875,0.6808238,0.42794603,-0.19794945,-0.45013016,0.1272701,0.0800318,0.6808238,0.42794603,0.2528778,Great Fit,CNTT,17,1,2
23738,14.0,16.0,14.0,13.0,11.0,13.0,0.4375,0.5,0.4375,0.40625,0.34375,0.40625,0.6276936,0.30976787,-0.71509296,-0.7581121,0.21290031,-0.22943938,0.6276936,0.30976787,0.31792572,Great Fit,CNTT,44,1,2
148,13.0,16.0,6.0,10.0,6.0,16.0,0.40625,0.5,0.1875,0.3125,0.1875,0.5,0.9034322,0.89077866,-0.2830026,-0.02650418,-0.4205935,0.4918243,0.9034322,0.89077866,0.012653503,Best Fit,CNTT,37,2,3
20285,17.0,15.0,9.0,23.0,20.0,24.0,0.53125,0.46875,0.28125,0.71875,0.625,0.75,0.06493648,0.40284115,0.42038134,0.6250582,-0.81673306,0.6231062,0.6250582,0.6231062,0.0019519463,Great Fit,TMDT,22,1,4
6659,10.0,10.0,17.0,13.0,7.0,7.0,0.3125,0.3125,0.53125,0.40625,0.21875,0.21875,-0.40626028,-0.7110929,-0.5844956,-0.74509263,0.7134443,-0.73010796,0.7134443,-0.40626028,1.1197046,Great Fit,TTDPT,28,1,3
3524,15.0,16.0,21.0,17.0,22.0,23.0,0.46875,0.5,0.65625,0.53125,0.6875,0.71875,-0.10525135,0.02812018,0.7402623,0.7606574,0.22947785,0.58544976,0.7606574,0.7402623,0.020395124,Best Fit,TMDT,20,1,2
5767,3.0,17.0,8.0,13.0,15.0,20.0,0.09375,0.53125,0.25,0.40625,0.46875,0.625,0.45095482,0.6000457,0.66458666,0.5298595,-0.48910016,0.8720697,0.8720697,0.66458666,0.20748304,Best Fit,KETOAN,20,2,2
12120,20.0,14.0,20.0,24.0,24.0,27.0,0.625,0.4375,0.625,0.75,0.75,0.84375,-0.3318274,-0.047540963,0.49350283,0.7618724,-0.19066358,0.46102208,0.7618724,0.49350283,0.2683696,Best Fit,TMDT,22,2,3
29533,12.0,2.0,17.0,23.0,22.0,20.0,0.375,0.0625,0.53125,0.71875,0.6875,0.625,-0.6745135,-0.43874708,0.46334824,0.5627083,-0.044790696,0.14334437,0.5627083,0.46334824,0.099360086,Good Fit,TMDT,14,2,2
20166,25.0,19.0,4.0,12.0,20.0,25.0,0.78125,0.59375,0.125,0.375,0.625,0.78125,0.5327527,0.7619867,0.18755698,0.5115002,-0.6196746,0.54653686,0.7619867,0.54653686,0.21544982,Best Fit,ATTT,36,1,3
1397,10.0,25.0,12.0,0.0,12.0,12.0,0.3125,0.78125,0.375,0.0,0.375,0.375,0.70966184,0.558537,0.064142294,-0.106090225,0.08572613,0.24442549,0.70966184,0.558537,0.15112486,Great Fit,CNTT,15,1,1
27120,15.0,22.0,19.0,14.0,17.0,18.0,0.46875,0.6875,0.59375,0.4375,0.53125,0.5625,0.6366804,0.43478146,0.106404066,-0.13960437,0.24937181,0.27837175,0.6366804,0.43478146,0.20189893,Great Fit,CNTT,18,2,1
25435,18.0,4.0,5.0,21.0,18.0,22.0,0.5625,0.125,0.15625,0.65625,0.5625,0.6875,-0.21761242,0.1172698,0.28993678,0.6293623,-0.5567424,0.3679607,0.6293623,0.3679607,0.2614016,Great Fit,TMDT,53,2,2
11349,21.0,15.0,9.0,4.0,3.0,19.0,0.65625,0.46875,0.28125,0.125,0.09375,0.59375,0.76380855,0.67223376,-0.48532203,-0.058845706,0.076682664,0.2107803,0.76380855,0.67223376,0.09157482,Best Fit,CNTT,24,1,3
10577,27.0,26.0,10.0,14.0,4.0,26.0,0.84375,0.8125,0.3125,0.4375,0.125,0.8125,0.8295841,0.7472291,-0.5400647,-0.19851544,-0.1991962,0.24229513,0.8295841,0.7472291,0.08235501,Best Fit,CNTT,18,2,2
18013,14.0,27.0,22.0,7.0,10.0,15.0,0.4375,0.84375,0.6875,0.21875,0.3125,0.46875,0.6245374,0.31279722,-0.30741376,-0.45732346,0.45929214,-0.033476587,0.6245374,0.45929214,0.16524528,Great Fit,CNTT,22,1,2
6014,6.0,21.0,6.0,15.0,14.0,15.0,0.1875,0.65625,0.1875,0.46875,0.4375,0.46875,0.4867191,0.58335423,0.40201625,0.14533687,-0.7007036,0.5871829,0.5871829,0.58335423,0.003828651,Good Fit,KETOAN,19,2,3
166,8.0,0.0,0.0,2.0,2.0,6.0,0.25,0.0,0.0,0.0625,0.0625,0.1875,0.19266482,0.35561088,-0.19703619,0.34914663,-0.21359266,0.18415171,0.35561088,0.34914663,0.006464257,Good Fit,ATTT,21,1,2
3781,19.0,22.0,11.0,21.0,14.0,19.0,0.59375,0.6875,0.34375,0.65625,0.4375,0.59375,0.5434435,0.60184675,-0.27824485,-0.18374935,-0.7422122,0.25242952,0.60184675,0.5434435,0.058403205,Good Fit,ATTT,41,2,3
25344,0.0,10.0,15.0,2.0,0.0,0.0,0.0,0.3125,0.46875,0.0625,0.0,0.0,0.060667124,-0.2958364,-0.33443365,-0.6378751,0.71902406,-0.3951861,0.71902406,0.060667124,0.65835696,Great Fit,TTDPT,21,2,2
28069,15.0,26.0,13.0,20.0,4.0,25.0,0.46875,0.8125,0.40625,0.625,0.125,0.78125,0.772006,0.6560676,-0.39409462,-0.2618743,-0.2272209,0.3733134,0.772006,0.6560676,0.11593836,Best Fit,CNTT,29,2,2
2726,5.0,9.0,20.0,6.0,7.0,0.0,0.15625,0.28125,0.625,0.1875,0.21875,0.0,-0.3691285,-0.66659576,-0.25017843,-0.57001454,0.80416024,-0.6431444,0.80416024,-0.25017843,1.0543387,Best Fit,TTDPT,20,1,3
10615,4.0,15.0,2.0,0.0,0.0,19.0,0.125,0.46875,0.0625,0.0,0.0,0.59375,0.95923775,0.9297071,0.0297996,0.21695673,-0.1777771,0.74009216,0.95923775,0.9297071,0.02953067,Best Fit,CNTT,14,2,1
15726,5.0,3.0,23.0,12.0,4.0,6.0,0.15625,0.09375,0.71875,0.375,0.125,0.1875,-0.48372093,-0.71230835,-0.30426553,-0.3884786,0.80786955,-0.4900736,0.80786955,-0.30426553,1.112135,Best Fit,TTDPT,17,1,1
2098,20.0,12.0,6.0,6.0,13.0,25.0,0.625,0.375,0.1875,0.1875,0.40625,0.78125,0.60201645,0.76536196,0.121920705,0.58343536,-0.26580778,0.6295341,0.76536196,0.6295341,0.13582782,Best Fit,ATTT,14,2,2
10073,2.0,15.0,2.0,3.0,11.0,9.0,0.0625,0.46875,0.0625,0.09375,0.34375,0.28125,0.5805117,0.66446185,0.56002516,0.31423196,-0.4854127,0.6288985,0.66446185,0.6288985,0.03556335,Great Fit,ATTT,15,1,1
26379,14.0,30.0,15.0,17.0,2.0,13.0,0.4375,0.9375,0.46875,0.53125,0.0625,0.40625,0.61034393,0.34639934,-0.593944,-0.71559507,-0.021399003,-0.107594244,0.61034393,0.34639934,0.2639446,Great Fit,CNTT,56,2,4
4632,10.0,29.0,14.0,9.0,10.0,18.0,0.3125,0.90625,0.4375,0.28125,0.3125,0.5625,0.8455995,0.6729576,-0.05844935,-0.21458781,-0.052997652,0.37624988,0.8455995,0.6729576,0.1726419,Best Fit,CNTT,15,2,0
10835,7.0,19.0,15.0,9.0,4.0,12.0,0.21875,0.59375,0.46875,0.28125,0.125,0.375,0.6264027,0.31887096,-0.3656666,-0.52024066,0.3271395,0.06498509,0.6264027,0.3271395,0.2992632,Great Fit,CNTT,24,2,3
25623,22.0,25.0,16.0,13.0,9.0,16.0,0.6875,0.78125,0.5,0.40625,0.28125,0.5,0.7224127,0.47675982,-0.69955355,-0.6015951,0.086967565,-0.15596685,0.7224127,0.47675982,0.24565287,Great Fit,CNTT,24,2,3
